event_id,run_id,environment,condition,objective_status,arm,control_index,control_row_id,control_step,control_message_index,control_token_index,control_generated_position,control_full_position,control_token_id,control_token,match_tier,scope,lexical_match,coverage_distance,phase_distance,reused_across_events,control_window_tokens,full_control_window,pre,post,delta,baseline,peak,peak_response,trough,trough_response,anchor,raw_pre,raw_post,raw_delta,raw_baseline,raw_peak,raw_peak_response,raw_trough,raw_trough_response,raw_anchor
impossiblebench__binary_no_rules__s92345__step_08__event_01,impossiblebench__binary_no_rules__s92345,impossiblebench,binary_no_rules,incorrect,L22_SV32,2,11920,8,0,163,166,1608,13,.,same_step_exact_token,same_step,exact_token,0,0.23790322580645162,True,41,True,1.1790536282057897,0.26221254474027034,-0.9168410834655194,0.0012009949116821698,2.1300891772106727,2.1288881822989905,-0.5433754344236295,-0.5445764293353116,1.1854400439608672,296.9078765869141,221.95668029785156,-74.95119628906252,200.61914617365056,374.6544494628906,174.03530328924006,156.10035705566406,-44.5187891179865,297.4299621582031
impossiblebench__binary_no_rules__s92345__step_08__event_01,impossiblebench__binary_no_rules__s92345,impossiblebench,binary_no_rules,incorrect,L22_SV32,3,11894,8,0,137,140,1582,13,.,same_step_exact_token,same_step,exact_token,0,0.342741935483871,True,41,True,-0.014986893746608703,0.6315977016626098,0.6465845954092184,-0.2477745676711178,1.8322798037012926,2.0800543713724102,-1.1746631516942625,-0.9268885840231447,0.9472772110694858,199.2957962036133,252.15369033813477,52.85789413452147,180.26554662531072,350.3087158203125,170.04316919500178,104.49297332763672,-75.772573297674,277.9602966308594
impossiblebench__binary_no_rules__s92345__step_08__event_01,impossiblebench__binary_no_rules__s92345,impossiblebench,binary_no_rules,incorrect,L22_SV32,4,11878,8,0,121,124,1566,13,.,same_step_exact_token,same_step,exact_token,0,0.407258064516129,True,41,True,0.1510688565762856,-0.3524461174519562,-0.5035149740282419,0.43251241166750004,1.3817242328117367,0.9492118211442366,-0.9477405777731334,-1.3802529894406335,0.3067037743803608,212.870751953125,171.7087116241455,-41.16204032897949,235.87858997691762,313.47607421875,77.59748424183238,123.04375457763672,-112.8348353992809,225.59381103515625
impossiblebench__binary_no_rules__s92345__step_08__event_01,impossiblebench__binary_no_rules__s92345,impossiblebench,binary_no_rules,incorrect,L22_SV32,5,11855,8,0,98,101,1543,13,.,same_step_exact_token,same_step,exact_token,0,0.5,True,41,True,0.42759654866648517,-0.06683822050884403,-0.4944347691753292,-0.2553107988639892,1.278248521646432,1.5335593205104212,-0.9969313630484448,-0.7416205641844555,1.278248521646432,235.47672119140626,195.05698204040527,-40.41973915100098,179.64946434714577,305.0169982910156,125.36753394386986,119.0224380493164,-60.62702629782936,305.0169982910156
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,1,13176,8,0,112,115,1884,13,.,same_rollout_exact_token,same_rollout,exact_token,1,0.07656323093715889,False,30,False,-1.3524086881058761,0.5973561045514901,1.9497647926573662,-0.5046282786865791,1.3584424406230733,1.8630707193096523,-2.0055149484980097,-1.5008866698114307,0.2683089775954363,6.673900985717774,48.48326110839844,41.809360122680665,24.853097048672762,64.80345153808594,39.95035448941317,-7.330842018127441,-32.18393906680021,41.42741012573242
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,2,13117,8,0,53,56,1825,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.4110400748479651,False,41,True,0.42087152522171706,-0.8566191151081062,-1.2774906403298232,-0.8832730394277939,1.3798640935093993,2.263137132937193,-2.9913792508163297,-2.108106211388536,-0.800728028379287,44.698852157592775,17.305257588624954,-27.39359456896782,16.733709920536388,65.26280212402344,48.52909220348705,-28.471010208129883,-45.20472012866627,18.503746032714844
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,3,13085,8,0,21,24,1793,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.6755028847653205,False,41,True,-0.6233199965076623,0.0015738886829428367,0.6248938851906052,-1.2607549780302265,1.1095219303668777,2.3702769083971043,-1.781430436126208,-0.5206754580959816,-1.21971230591056,22.307956838607787,35.70773386955261,13.399777030944826,8.63925751772794,59.46577835083008,50.82652083310214,-2.5257341861724854,-11.164991703900425,9.519347190856934
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,4,13110,8,0,46,49,1818,30,?,same_rollout_fine_class,same_rollout,fine_class,12,0.4688913145173866,False,41,True,-1.1294367751057555,-0.5696708127785722,0.5597659623271832,-1.2603207184090115,1.3798640935093993,2.640184811918411,-1.7256591394431942,-0.46533842103418266,-1.4418159455907262,11.455151033401489,23.45837152004242,12.00322048664093,8.648569470102137,65.26280212402344,56.6142326539213,-1.3298144340515137,-9.97838390415365,4.756715774536133
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,5,13101,8,0,37,40,1809,741,).,same_rollout_fine_class,same_rollout,fine_class,12,0.5432714798066428,False,41,True,-1.5807903757789086,-0.598262701346506,0.9825276744324025,-0.49763992809685437,-0.09173244327316274,0.40590748482369166,-2.071940244630732,-1.5743003165338774,-0.9393920298581728,1.7766476035118104,22.84526753425598,21.06861993074417,25.002950234846637,33.706939697265625,8.703989462418988,-8.755218505859375,-33.75816874070601,15.53033447265625
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,1,13176,8,0,112,115,1884,13,.,same_rollout_exact_token,same_rollout,exact_token,1,0.07656323093715889,False,30,False,-1.1976063838087492,-0.39095910848936544,0.8066472753193837,-0.4027227902113293,0.04548684812298899,0.44820963833431826,-1.1030305367793742,-0.700307746568045,-1.0642998896938745,-79.36768188476563,-57.37124443054199,21.99643745422364,-57.69202787225897,-45.46981430053711,12.22221357172186,-76.7886962890625,-19.09666841680353,-75.73255157470703
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,2,13117,8,0,53,56,1825,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.4110400748479651,False,41,True,0.39705864472459196,-0.9879405210565069,-1.3849991657810987,-0.7819225917682051,0.6170272384278238,1.3989498301960288,-1.5649235309895624,-0.7830009392213573,-1.1981825130607118,-35.88281478881836,-73.65031051635742,-37.767495727539064,-68.032414523038,-29.884498596191406,38.14791592684659,-89.38404083251953,-21.35162630948153,-79.38339233398438
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,3,13085,8,0,21,24,1793,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.6755028847653205,False,41,True,-0.4758827481321147,-0.3387394386998164,0.1371433094322983,-0.576929240718239,0.7551487848056243,1.3320780255238633,-1.8206208955238825,-1.2436916548056436,-1.3786453767012135,-59.68702430725098,-55.94726800918579,3.7397562980651884,-62.44245771928267,-26.118066787719727,36.324390931562945,-96.35664367675781,-33.91418595747514,-84.30442810058594
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,4,13110,8,0,46,49,1818,30,?,same_rollout_fine_class,same_rollout,fine_class,12,0.4688913145173866,False,41,True,-1.106672528668773,-0.16607376138534422,0.9405987672834288,-0.637214109917462,0.49428977276880387,1.1315038826862658,-1.927436187717503,-1.290222077800041,-1.927436187717503,-76.88800964355468,-51.238853454589844,25.649156188964838,-64.08636379241943,-33.231422424316406,30.854941368103027,-99.2693862915039,-35.18302249908447,-99.2693862915039
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,5,13101,8,0,37,40,1809,741,).,same_rollout_fine_class,same_rollout,fine_class,12,0.5432714798066428,False,41,True,-0.5718057085690327,-0.8887032926031924,-0.3168975840341597,-0.10851906603588146,0.47005524495423257,0.578574310990114,-1.9080640094900827,-1.7995449434542012,-1.6182087720029743,-62.30274429321289,-70.9442138671875,-8.64146957397461,-49.66939640045166,-33.89227294921875,15.77712345123291,-98.74112701416016,-49.071730613708496,-90.83707427978516
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L22_SV32,1,13176,8,0,112,115,1884,13,.,same_rollout_exact_token,same_rollout,exact_token,1,0.07656323093715889,False,30,False,0.39395522789271514,0.0401984662127947,-0.35375676167992043,-0.4227537135210648,1.5874786232586762,2.010232336779741,-0.8231109434135853,-0.4003572298925205,0.49458324682602356,231.6809509277344,200.03230667114258,-31.64864425659181,158.6145574396307,338.4588317871094,179.8442743474787,122.79682922363281,-35.817728215997874,240.68357849121094
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L22_SV32,2,13117,8,0,53,56,1825,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.4110400748479651,False,41,True,-0.45012812830203563,-0.7396325138951794,-0.28950438559314373,-0.007236650895939286,0.7439344320508389,0.7511710829467781,-2.465019953793812,-2.4577833028978726,0.7439344320508389,156.16552124023437,130.26517868041992,-25.900342559814447,195.7885513305664,262.99163818359375,67.20308685302734,-24.095611572265625,-219.88416290283203,262.99163818359375
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L22_SV32,3,13085,8,0,21,24,1793,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.6755028847653205,False,41,True,-0.2312205942239709,-0.6205812962640923,-0.3893607020401214,-0.09842368208452794,0.596903328267927,0.6953270103524549,-1.6826718072745501,-1.5842481251900222,0.596903328267927,175.7499572753906,140.9160270690918,-34.83393020629882,187.63055627996272,249.83758544921875,62.20702916925603,45.89671325683594,-141.73384302312678,249.83758544921875
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L22_SV32,4,13110,8,0,46,49,1818,30,?,same_rollout_fine_class,same_rollout,fine_class,12,0.4688913145173866,False,41,True,0.5873407054280955,-0.2870119542198883,-0.8743526596479838,-0.3459108763041145,1.6829997885063086,2.028910664810423,-1.0322647284072484,-0.6863538521031338,0.5118639178715386,248.98207092285156,170.7586154937744,-78.22345542907715,165.48925746570933,347.00457763671875,181.51532017100942,104.08500671386719,-61.40425075184214,242.22958374023438
impossiblebench__binary_no_rules__s92346__step_04__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L22_SV32,5,13101,8,0,37,40,1809,741,).,same_rollout_fine_class,same_rollout,fine_class,12,0.5432714798066428,False,41,True,-0.2043322306347804,-0.6768151324480236,-0.4724829018132432,-0.209808987702991,0.874436850878107,1.084245838581098,-1.8495985203505128,-1.6397895326475218,0.1802714814225801,178.155509185791,135.88509941101074,-42.27040977478026,177.66553427956322,274.6669616699219,97.00142739035866,30.962711334228516,-146.7028229453347,212.56385803222656
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,1,12698,5,0,14,17,1206,13,.,same_rollout_exact_token,same_rollout,exact_token,5,0.05701754385964919,False,25,False,0.8628969504583874,0.540259708229859,-0.3226372422285284,,1.9659783488809996,,-0.507356289735396,,0.4334257388341383,54.17732887268066,47.25892686843872,-6.9184020042419405,,77.83101654052734,,24.794599533081055,,44.968055725097656
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,2,13176,8,0,112,115,1884,13,.,same_rollout_exact_token,same_rollout,exact_token,10,0.39930404523705965,True,30,False,-1.3524086881058761,0.5973561045514901,1.9497647926573662,-0.5046282786865791,1.3584424406230733,1.8630707193096523,-2.0055149484980097,-1.5008866698114307,0.2683089775954363,6.673900985717774,48.48326110839844,41.809360122680665,24.853097048672762,64.80345153808594,39.95035448941317,-7.330842018127441,-32.18393906680021,41.42741012573242
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,3,13074,8,0,10,13,1782,13,.,same_rollout_exact_token,same_rollout,exact_token,11,0.4436711613745106,False,31,False,-1.7999536366058806,-1.0403386293359982,0.7596150072698824,,-0.5863263976206947,,-2.3523702386974827,,-0.6206973557093906,-2.922932434082031,13.365707874298096,16.288640308380128,,23.101221084594727,,-14.768558502197266,,22.364194869995117
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,4,13082,8,0,18,21,1790,30,?,same_rollout_fine_class,same_rollout,fine_class,19,0.3775554588951718,False,39,False,-1.3167006556824272,-0.7977883377653596,0.5189123179170676,-1.339301905187758,0.6672452788961015,2.0065471840838596,-1.781430436126208,-0.44212853093845017,-1.781430436126208,7.439598464965821,18.566782653331757,11.127184188365936,6.954953453757546,49.98191452026367,43.026961066506125,-2.5257341861724854,-9.480687639930032,-2.5257341861724854
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L17_SV28,5,13117,8,0,53,56,1825,13,.,same_rollout_exact_token,same_rollout,exact_token,21,0.08829926054806436,True,41,True,0.42087152522171706,-0.8566191151081062,-1.2774906403298232,-0.8832730394277939,1.3798640935093993,2.263137132937193,-2.9913792508163297,-2.108106211388536,-0.800728028379287,44.698852157592775,17.305257588624954,-27.39359456896782,16.733709920536388,65.26280212402344,48.52909220348705,-28.471010208129883,-45.20472012866627,18.503746032714844
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,1,12698,5,0,14,17,1206,13,.,same_rollout_exact_token,same_rollout,exact_token,5,0.05701754385964919,False,25,False,0.06585414470555626,0.5228099823361964,0.45695583763064007,,2.0377634566182246,,-1.4393899135511543,,0.01415268557979405,-44.914419174194336,-32.45370578765869,12.460713386535645,,8.85750961303711,,-85.96086883544922,,-46.32426452636719
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,2,13176,8,0,112,115,1884,13,.,same_rollout_exact_token,same_rollout,exact_token,10,0.39930404523705965,True,30,False,-1.1976063838087492,-0.39095910848936544,0.8066472753193837,-0.4027227902113293,0.04548684812298899,0.44820963833431826,-1.1030305367793742,-0.700307746568045,-1.0642998896938745,-79.36768188476563,-57.37124443054199,21.99643745422364,-57.69202787225897,-45.46981430053711,12.22221357172186,-76.7886962890625,-19.09666841680353,-75.73255157470703
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,3,13074,8,0,10,13,1782,13,.,same_rollout_exact_token,same_rollout,exact_token,11,0.4436711613745106,False,31,False,-1.1851100698283479,-0.5587479749304052,0.6263620948979427,,0.4443108679223841,,-1.6662973226871531,,-0.9898487813338049,-79.02692031860352,-61.94667339324951,17.080246925354004,,-34.594295501708984,,-92.14839935302734,,-73.70234680175781
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,4,13082,8,0,18,21,1790,30,?,same_rollout_fine_class,same_rollout,fine_class,19,0.3775554588951718,False,39,False,-0.1382799735285989,-0.9839801395560367,-0.8457001660274378,-0.8380994160151164,0.5650820882674561,1.4031815042825726,-1.8206208955238825,-0.9825214795087661,-1.8206208955238825,-50.4809455871582,-73.5423150062561,-23.0613694190979,-69.5642984563654,-31.300989151000977,38.26330930536443,-96.35664367675781,-26.792345220392406,-96.35664367675781
impossiblebench__binary_no_rules__s92346__step_06__event_01,impossiblebench__binary_no_rules__s92346,impossiblebench,binary_no_rules,correct,L18_SV30,5,13117,8,0,53,56,1825,13,.,same_rollout_exact_token,same_rollout,exact_token,21,0.08829926054806436,True,41,True,0.39705864472459196,-0.9879405210565069,-1.3849991657810987,-0.7819225917682051,0.6170272384278238,1.3989498301960288,-1.5649235309895624,-0.7830009392213573,-1.1981825130607118,-35.88281478881836,-73.65031051635742,-37.767495727539064,-68.032414523038,-29.884498596191406,38.14791592684659,-89.38404083251953,-21.35162630948153,-79.38339233398438
