candidate,sign,rank,z,raw,pid,position,kept_position,token,context,trace_z
L03/SV12,negative,9,-3.4832941801428645,-24.187572479248047,fineweb_discovery_0176,131,130, mom," really great,"" Gordon told ""SportsCenter"" when asked how it felt to be on a Wheaties box. ""My⟦ mom⟧, she told me that this is a real athletic breakfast and that only real athletes get on it and that Michael Jordan was"," it{-0.16}  felt{-0.02}  to{+0.58}  be{+1.82}  on{-0.97}  a{-0.09}  Whe{-1.34} aties{-0.02}  box{-1.06} .{+0.55}  ""{-1.74} My{-1.73} ⟦ mom{-3.48}⟧ ,{+0.20}  she{-1.00}  told{-1.16}  me{-1.17}  that{-0.07}  this{-0.19}  is{-0.10}  a{-0.03}  real{-1.10}  athletic{+2.62}  breakfast{+0.89}  and{-0.27}"
L03/SV12,negative,10,-3.483142709198068,-24.18646240234375,fineweb_discovery_0181,2,1, mom,"'s⟦ mom⟧, as we often keep in touch about things going on in our lives. Then, a few days later, God used","'s{-0.94} ⟦ mom{-3.48}⟧ ,{+0.18}  as{-0.15}  we{-0.76}  often{+0.55}  keep{-0.43}  in{-0.28}  touch{+0.42}  about{-0.06}  things{-1.18}  going{-1.02}  on{-0.88}  in{-0.91}"
L03/SV12,negative,11,-3.4247826718796834,-23.75876235961914,fineweb_discovery_0220,12,11, ($,". We had appraisals of one baby grand piano⟦ ($⟧45 fee), the exterior of the house (three at $300 to $500), the interior of the house ($360",".{+0.48}  We{-0.44}  had{-0.78}  app{-1.11} rais{+1.53} als{+1.83}  of{+0.81}  one{-0.59}  baby{-0.62}  grand{-0.28}  piano{+0.67} ⟦ (${-3.42}⟧ 45{-1.61}  fee{-0.06} ),{+0.50}  the{+0.31}  exterior{+1.58}  of{+0.08}  the{+0.96}  house{-0.31}  ({-2.32} three{-1.11}  at{-0.95}  ${-3.02}"
L03/SV12,negative,12,-3.4245885184006144,-23.757339477539062,fineweb_discovery_0228,129,128,.S,"anges, Skating Areas, Ski Lodges\nFor regular cleaning damp mop with hot water and a neutral pH cleaner⟦.S⟧hipping\nShips form Oregon. Contact customer service for shipping east of the Rocky Mountains.\nPlease review our shipping disclaimer.\n3", cleaning{+0.62}  damp{-1.24}  mop{-1.09}  with{-1.18}  hot{-2.10}  water{-1.24}  and{-0.36}  a{-0.27}  neutral{+0.96}  p{-1.66} H{-0.52}  cleaner{+0.56} ⟦.S{-3.42}⟧ hipping{-0.53} \n{-1.43} Ships{-1.89}  form{-0.89}  Oregon{-0.04} .{-0.15}  Contact{+0.03}  customer{+0.15}  service{+0.87}  for{-0.77}  shipping{-0.38}  east{-0.88}
L03/SV12,negative,13,-3.3963105586669635,-23.550100326538086,fineweb_discovery_0341,20,19,(R,"athan Banks, a psychiatrist confident in his practice, until he encounters a seemingly harmless client named Emily⟦(R⟧ooney Mara). Emily comes to his attention in a depressed state via recent suicide attempt that lands her in the emergency room"," his{-1.00}  practice{+2.38} ,{+1.27}  until{+0.11}  he{-0.24}  encounters{+1.94}  a{+0.66}  seemingly{+1.42}  harmless{+0.28}  client{+0.50}  named{-0.88}  Emily{+0.30} ⟦(R{-3.40}⟧ o{-2.23} oney{-0.80}  Mara{+0.29} ).{+0.44}  Emily{+0.34}  comes{-0.77}  to{+0.52}  his{-1.06}  attention{+2.54}  in{-0.25}  a{-0.10}  depressed{+0.52}"
L03/SV12,negative,14,-3.395287999659909,-23.542606353759766,fineweb_discovery_0353,106,105, Sp," You can remove most attachments by inspecting a weapon in your inventory and examining all the components of it.\n9. Scav⟦ Sp⟧awns\nScavs, the AI controlled enemies you’ll encounter in the world, spawn in waves on most maps and only"," and{-0.23}  examining{+3.21}  all{-0.47}  the{-0.35}  components{+0.92}  of{+1.16}  it{-0.01} .\n{-0.59} 9{-1.53} .{+0.27}  Sc{-2.31} av{+0.02} ⟦ Sp{-3.40}⟧ awns{-1.23} \n{-1.71} Sc{-1.96} avs{-0.57} ,{+0.25}  the{+0.26}  AI{-0.40}  controlled{+0.25}  enemies{-0.27}  you{-1.01} ’ll{-0.28}  encounter{+1.87}"
L03/SV12,negative,15,-3.3729004899152293,-23.378536224365234,fineweb_discovery_0144,177,176, Sp," Repeller quickly makes your home unbearable to mice, rats, and snakes. They simply do not want to be there.⟦ Sp⟧iders, roaches, and ants will find your home to be extremely uncomfortable and will leave within weeks. And they won"," and{+0.21}  snakes{-1.36} .{+0.27}  They{-0.02}  simply{+0.67}  do{-1.53}  not{+0.20}  want{-1.40}  to{+0.89}  be{+1.56}  there{+0.20} .{+0.31} ⟦ Sp{-3.37}⟧ iders{-0.64} ,{+0.32}  ro{-2.47} aches{-0.41} ,{+0.65}  and{-0.07}  ants{-1.52}  will{+0.49}  find{+0.45}  your{-0.22}  home{-0.04}  to{+0.63}"
L03/SV12,negative,16,-3.331668120770495,-23.076358795166016,fineweb_discovery_0251,171,170,Sp,"Share, so I’ve uploaded the PDF version with notes instead…\nJust a little follow on from the previous blog post…\n⟦Sp⟧urred on by comments from Lisa, I’m exploring if we can filter the recommendations so that they become more relevant to students","…\n{-2.29} Just{-1.09}  a{-1.13}  little{-0.47}  follow{+0.32}  on{-0.98}  from{-1.42}  the{+0.26}  previous{+0.58}  blog{-0.55}  post{-0.84} …\n{-2.27} ⟦Sp{-3.33}⟧ urred{-0.16}  on{-0.90}  by{-0.03}  comments{-0.26}  from{-1.00}  Lisa{-0.57} ,{+0.57}  I{-0.33} ’m{-1.03}  exploring{+2.43}  if{-1.55}  we{-0.84}"
L03/SV12,negative,17,-3.3162664926413314,-22.963485717773438,fineweb_discovery_0339,101,100,.S," lamps and fixtures;\n2. Turbines – patented MagLev Barrel Generator and conventional VA Wind Turbines;\n3⟦.S⟧ustainable Materials – printed PV foils (CEA LITEN tech.)\nIn addition, we develop architectural plans for LEED",Lev{+0.30}  Barrel{+0.44}  Generator{+0.85}  and{+0.04}  conventional{+2.13}  VA{-0.28}  Wind{-1.56}  Tur{-1.04} b{-0.53} ines{+0.22} ;\n{-0.13} 3{-0.99} ⟦.S{-3.32}⟧ ustainable{+1.65}  Materials{+0.58}  –{+0.23}  printed{+0.37}  PV{-1.10}  fo{-1.27} ils{-0.01}  ({-2.04} CEA{+0.83}  L{-1.41} IT{-0.25} EN{-0.02}
L03/SV12,negative,18,-3.2853950484319108,-22.737239837646484,fineweb_discovery_0294,105,104, Sp,"bergh lies at the foot of the Howgills, where you can find England’s highest waterfall, Cautley⟦ Sp⟧out. Tumbling almost 200 metres (650 feet) from a plateau called The Calf, it is one of"," where{-0.19}  you{-0.84}  can{-0.30}  find{+0.39}  England{+0.30} ’s{-0.22}  highest{+0.48}  waterfall{+0.63} ,{+0.82}  C{-2.05} aut{+0.02} ley{+1.88} ⟦ Sp{-3.29}⟧ out{-0.24} .{+0.40}  Tum{-1.24} bling{+0.45}  almost{-0.51}  {-1.49} 200{-0.73}  metres{+0.50}  ({-2.28} 650{-0.50}  feet{-0.05} ){+1.16}"
L03/SV12,negative,19,-3.2762989839634553,-22.670578002929688,fineweb_discovery_0029,2,1,/s,terminal⟦/s⟧eniors). (In France the grades are counted down – so backwards in relation to American schools.) When you are a,terminal{+1.21} ⟦/s{-3.28}⟧ eni{+0.70} ors{-0.76} ).{+0.06}  ({-2.54} In{-1.35}  France{-0.27}  the{-0.33}  grades{-0.59}  are{+0.50}  counted{+0.50}  down{-1.69}  –{-0.56}
L03/SV12,negative,20,-3.2424363789833346,-22.42241096496582,fineweb_discovery_0028,245,244, pok, of my nephew and nieces names. And then I added their gift card and some candy. Also wanted to mention I just⟦ pok⟧ed a hole in the back and added the twine, gift{-0.16}  card{-1.84}  and{-0.20}  some{-1.02}  candy{-0.98} .{+0.11}  Also{+0.09}  wanted{-1.03}  to{+0.61}  mention{+1.31}  I{-0.87}  just{-1.11} ⟦ pok{-3.24}⟧ ed{-1.36}  a{-0.46}  hole{-0.01}  in{-1.11}  the{+0.32}  back{-1.10}  and{-0.48}  added{-0.16}  the{+0.28}  tw{-2.57} ine{-0.08}
L03/SV12,negative,21,-3.2130861507057626,-22.207313537597656,fineweb_discovery_0257,25,24, $, shipped to you the next business day.\n- Coverage for up to two incidents of accidental or liquid damage (subject to a⟦ $⟧79 service charge).\n- Bypass the standard repair process with minimal downtime.\n- Unlimited protection against mechanical and electrical malfunctions, to{-0.29}  two{-1.29}  incidents{+0.59}  of{+0.63}  accidental{+0.63}  or{-0.23}  liquid{+0.09}  damage{-0.21}  ({-2.35} subject{+0.09}  to{+0.64}  a{-0.22} ⟦ ${-3.21}⟧ 79{-0.64}  service{+0.50}  charge{-0.01} ).\n{-0.44} -{-0.06}  B{-1.73} ypass{+0.41}  the{+0.02}  standard{+0.81}  repair{+0.75}  process{+0.37}  with{-0.89}
L03/SV12,negative,22,-3.2050066592791895,-22.148101806640625,fineweb_discovery_0316,146,145, $,>\n<p>Does anyone have any on-hands experience with this lens?</p>\n<p>I'm considering buying one for⟦ $⟧175.<br>\n<p>Check out this guy.</p>\n<p>Does anyone have any info or any hands-on, this{-0.31}  lens{-0.30} ?</{-1.21} p{-0.08} >\n{-0.72} <p{-1.19} >{-0.32} I'm{-0.76}  considering{+2.00}  buying{-0.39}  one{-0.72}  for{-1.07} ⟦ ${-3.21}⟧ 175{-0.06} .<{-1.90} br{-0.74} >\n{-1.04} <p{-1.38} >{-0.18} Check{-0.11}  out{-0.57}  this{-0.33}  guy{-2.09} .</{-1.28} p{-0.05}
L03/SV12,negative,23,-3.2038768734177427,-22.139822006225586,fineweb_discovery_0107,19,18, $, RHCL\nWednesday 21st May at 7pm\nCheese & Beer Workshop⟦ $⟧100 book now\nWe are teaming up with 3 Ravens & Mash Brewing for special night dedicated to the world that is,st{-0.39}  May{-0.32}  at{-1.20}  {-1.72} 7{-1.87} pm{-2.30} \n{-1.66} Che{-2.13} ese{-0.41}  &{-1.76}  Beer{-0.49}  Workshop{+1.12} ⟦ ${-3.20}⟧ 100{-1.93}  book{-0.90}  now{-1.07} \n{-1.75} We{-0.86}  are{+0.79}  teaming{+0.11}  up{-0.86}  with{-1.13}  {-1.48} 3{-2.71}  Ravens{-0.59}
L03/SV12,negative,24,-3.20147988475524,-22.122255325317383,fineweb_discovery_0000,33,32, Sp," is proud to offer the MS5000 PC Board (V/N 54492; starting S/N and many other Master⟦ Sp⟧as? parts in our store.\nIf you’re in the Lower 48, this Circuit board for MS5000 will",/N{-2.26}  {-1.83} 544{-1.67} 92{-0.95} ;{+0.37}  starting{-0.54}  S{-2.37} /N{-1.58}  and{-0.12}  many{-1.12}  other{-0.21}  Master{+0.32} ⟦ Sp{-3.20}⟧ as{-0.86} ?{-0.48}  parts{-1.17}  in{-1.18}  our{-1.09}  store{-0.07} .\n{-0.95} If{-1.84}  you{-0.48} ’re{-0.91}  in{-1.53}  the{+0.17}
L03/SV12,negative,25,-3.19329342673363,-22.062259674072266,fineweb_discovery_0011,182,181, Sp," on the idioms EIS TON\n>I took a look in BAGD, LSJ, L&Nida ,⟦ Sp⟧icq, Lust Eynikel Hauspie, EDNT, the\n>commentaries by H.B. Swete"," in{-0.75}  BAG{-0.45} D{-0.80} ,{+0.48}  LS{-1.60} J{-1.41} ,{+0.47}  L{-1.45} &{-1.34} N{-1.48} ida{+0.83}  ,{-1.40} ⟦ Sp{-3.19}⟧ ic{-1.11} q{-0.80} ,{+0.75}  Lust{+0.08}  E{-1.26} yn{-0.94} ikel{+0.39}  Haus{-0.64} pie{+0.59} ,{+0.97}  ED{-0.49} NT{-1.10}"
L03/SV12,negative,26,-3.1848126153811522,-22.000106811523438,fineweb_discovery_0133,222,221, pink," home. Blanche (#2) and Misty (#4) are her favorites, but she will probably get rid of the⟦ pink⟧ petlings (#7, #8) because she does not like pink animals. Tabitha is not a pet hoarder"," are{+0.44}  her{-1.06}  favorites{+0.39} ,{+0.76}  but{-0.41}  she{+0.10}  will{+0.52}  probably{+0.44}  get{-1.06}  rid{-1.15}  of{+0.11}  the{+0.48} ⟦ pink{-3.18}⟧  pet{-0.77} lings{+0.32}  (#{-2.63} 7{-0.66} ,{-0.01}  #{-1.85} 8{-0.88} ){+1.05}  because{-0.79}  she{-0.04}  does{-0.74}  not{+0.35}"
L03/SV12,negative,27,-3.1694323285191253,-21.88739013671875,fineweb_discovery_0226,70,69,/N, getting a cheap cruise price is very important. Here is a link for Vacations To Go which shows cruises from the Australia⟦/N⟧Z region which are of at least 5 nights and cost no more than $800 . The cheapest entry at this moment, link{-0.79}  for{-1.23}  Vac{-2.01} ations{-0.49}  To{-1.31}  Go{-1.78}  which{+0.22}  shows{-0.12}  cruises{-0.18}  from{-1.54}  the{+0.18}  Australia{+0.45} ⟦/N{-3.17}⟧ Z{-2.68}  region{+0.40}  which{+0.10}  are{+0.30}  of{+0.22}  at{-0.83}  least{+0.67}  {-1.30} 5{-1.77}  nights{-1.11}  and{-0.28}  cost{-1.52}
L03/SV12,negative,28,-3.1650152067406236,-21.855018615722656,fineweb_discovery_0319,24,23, “," should prioritize your tasks in accordance with this fact. While sipping your morning coffee, take some time to make your daily⟦ “⟧to-do” list. The most challenging and time-consuming tasks should be done first since you’re most focused at the beginning"," sipping{+0.08}  your{-0.84}  morning{-0.74}  coffee{-1.02} ,{+0.90}  take{-0.20}  some{-1.17}  time{-0.85}  to{+0.65}  make{-0.65}  your{-0.72}  daily{+0.13} ⟦ “{-3.17}⟧ to{-0.86} -do{+0.04} ”{+0.67}  list{+0.22} .{+0.18}  The{+0.16}  most{-0.32}  challenging{+2.33}  and{+0.06}  time{-0.76} -consuming{+1.98}  tasks{-0.02}"
L03/SV12,negative,29,-3.1616534366479474,-21.830381393432617,fineweb_discovery_0261,103,102, ',".\nThis Australian Open was no fairy tale for the Dane, and neither is her immortal quest for her ""proverbial⟦ '⟧roo."" Well, unless we're talking about one of those dark Grimm's tales, that is. It's been said for a"," and{-0.25}  neither{+0.67}  is{-0.46}  her{-0.94}  immortal{+1.56}  quest{+0.58}  for{-0.41}  her{-0.68}  ""{-2.35} pro{-1.35} verb{+1.38} ial{+2.00} ⟦ '{-3.16}⟧ roo{-0.65} .""{+0.15}  Well{-1.02} ,{-0.02}  unless{+0.55}  we're{-0.17}  talking{-0.53}  about{+0.74}  one{-0.57}  of{-0.51}  those{-0.37}  dark{-1.35}"
L03/SV12,negative,30,-3.1496851499341734,-21.7426700592041,fineweb_discovery_0188,221,220, Sp," Road, Opp.Gaushala Janakpuri India\nAesthetix Cosmeceuticals, The⟦ Sp⟧ire, 505, 150 Feet Ring Rd, Old City, Gheekanta, Africa Colony, 360006","\n{-1.35} A{-0.53} est{+0.27} het{+0.97} ix{-0.55}  Cos{-2.79} me{+0.08} ce{-0.23} ut{+0.86} icals{+0.44} ,{+0.58}  The{-0.35} ⟦ Sp{-3.15}⟧ ire{+0.33} ,{+0.56}  {-1.18} 505{-0.89} ,{+0.55}  {-1.11} 150{-0.76}  Feet{-0.32}  Ring{-1.46}  Rd{-2.73} ,{+0.36}  Old{-2.02}"
L05/SV04,positive,1,4.048764928488118,47.709651947021484,fineweb_discovery_0014,113,112, appreciation, Our 3D platforms now represent a supremely powerful aid for concept development and detailed design - also for assisting interpretation and⟦ appreciation⟧ at planning stages.\nStuck with a property problem and don't know where to turn? We have experience in a wide range, for{+0.53}  concept{+0.52}  development{+1.09}  and{+1.16}  detailed{+2.38}  design{+0.29}  -{+0.67}  also{+1.45}  for{+0.12}  assisting{+2.52}  interpretation{+2.51}  and{+1.53} ⟦ appreciation{+4.05}⟧  at{-0.56}  planning{+2.18}  stages{+0.00} .\n{-1.11} St{-2.76} uck{+0.35}  with{+0.26}  a{+0.87}  property{+0.78}  problem{-0.37}  and{+0.81}  don't{-0.42}
L05/SV04,positive,2,3.769502752925584,45.02236557006836,fineweb_discovery_0378,78,77, inquiry," commission will call on government representatives, public officials, staff, trade unions, patients and their family members to give evidence.The⟦ inquiry⟧ panel will include Commissioner Marion Reynolds, assisted by Professor Paul Hunt, the former United Nations Special Rapporteur on the Right to"," trade{+0.19}  unions{-0.09} ,{+0.69}  patients{+0.07}  and{+0.59}  their{-0.38}  family{+0.13}  members{+0.10}  to{+0.91}  give{+0.71}  evidence{+1.69} .The{-0.62} ⟦ inquiry{+3.77}⟧  panel{+0.71}  will{+0.38}  include{+1.68}  Commissioner{+2.14}  Marion{+0.05}  Reynolds{+0.68} ,{+0.70}  assisted{+1.26}  by{+0.72}  Professor{+0.27}  Paul{-0.47}  Hunt{+0.74}"
L05/SV04,positive,3,3.6407633720409582,43.783531188964844,fineweb_discovery_0165,61,60, including," this section soon once things get back to normal. In addition to this, please provide as much detail regarding your query,⟦ including⟧ relevant pictures and your order number (if applicable). Please keep your packaging with you until the barbecue is not fully assembled and"," to{+0.73}  this{+0.97} ,{+1.00}  please{+1.79}  provide{+1.78}  as{-0.46}  much{-0.16}  detail{+1.73}  regarding{+2.88}  your{-0.02}  query{+1.88} ,{+1.35} ⟦ including{+3.64}⟧  relevant{+2.28}  pictures{+0.27}  and{+0.89}  your{-0.35}  order{+0.03}  number{-0.04}  ({-1.45} if{-0.30}  applicable{+2.01} ).{-0.40}  Please{+1.61}  keep{+0.94}"
L05/SV04,positive,4,3.607859515595642,43.46690368652344,fineweb_discovery_0017,87,86, contemplation," heading to the shore thinking that this was going to be the first time ever of quitting a race. After a minute of⟦ contemplation⟧, I started swimming again and somehow made it to T1. Slowest transition ever – 7 minutes. I know"," first{+0.32}  time{-0.34}  ever{+1.65}  of{+0.21}  quitting{+2.04}  a{+0.47}  race{-0.72} .{-0.37}  After{+0.29}  a{+0.11}  minute{+0.59}  of{+0.34} ⟦ contemplation{+3.61}⟧ ,{+0.71}  I{-0.50}  started{+0.21}  swimming{+0.38}  again{+0.75}  and{+0.27}  somehow{+1.12}  made{-0.55}  it{-0.58}  to{+0.16}  T{-1.96} 1{-1.20}"
L05/SV04,positive,5,3.595996970111562,43.352752685546875,fineweb_discovery_0302,52,51, facilitating," science company. Dedicated to promoting safe living and working environments, UL helps safeguard people, products and places in important ways,⟦ facilitating⟧ trade and providing peace of mind.\nUL chose to partner with PowerObjects to create a CRM training program that would efficiently facilitate"," UL{-0.53}  helps{+1.14}  safeguard{+2.22}  people{+0.42} ,{+0.91}  products{-1.35}  and{+0.87}  places{+0.05}  in{+0.41}  important{+1.54}  ways{-0.37} ,{+0.63} ⟦ facilitating{+3.60}⟧  trade{+0.20}  and{+0.96}  providing{+2.47}  peace{+0.44}  of{-0.13}  mind{+1.10} .\n{-1.54} UL{-1.40}  chose{+0.19}  to{+0.68}  partner{-0.18}  with{+0.09}"
L05/SV04,positive,6,3.550446444570098,42.9144287109375,fineweb_discovery_0398,75,74, verifying," goal.\nIn this talk, I will present our approach towards trustworthy autonomous driving from two perspectives: designing robust autonomy systems and⟦ verifying⟧ their safety with realistic simulation. I will first present how we combine learning methods with model-based knowledge to develop a robust,", trustworthy{+2.49}  autonomous{+1.62}  driving{+0.50}  from{+0.09}  two{-0.94}  perspectives{+1.44} :{+0.56}  designing{+1.17}  robust{+0.06}  autonomy{+1.30}  systems{-0.11}  and{+0.55} ⟦ verifying{+3.55}⟧  their{+0.09}  safety{+1.18}  with{-0.01}  realistic{+1.21}  simulation{+1.58} .{-0.38}  I{-0.27}  will{+0.73}  first{+1.11}  present{+1.29}  how{+0.31}  we{+0.09}
L05/SV04,positive,7,3.5417314933629727,42.83056640625,fineweb_discovery_0374,9,8, including, market report has segmented the market into segments⟦ including⟧ the product type and application. Each segment is rated according to its share and growth rate. The analysts also examined the potential, market{+0.35}  report{+1.22}  has{+0.38}  segmented{+0.02}  the{+0.82}  market{+0.38}  into{-0.04}  segments{-0.73} ⟦ including{+3.54}⟧  the{+0.95}  product{-1.11}  type{-0.24}  and{+1.04}  application{+1.70} .{+0.04}  Each{+1.31}  segment{-0.37}  is{+0.61}  rated{+0.43}  according{-1.10}  to{+1.40}
L05/SV04,positive,8,3.512686016652871,42.55106735229492,fineweb_discovery_0101,196,195, including," Designs and more to convert our customer’s ideas into reality. We have experience in delivering high quality total solutions for different domains⟦ including⟧ Dairy Farms, e-Learning, e-Commerce, Media & Entertainment and more.\nOur strategies and personal approach make us unique"," We{-0.45}  have{+0.44}  experience{+1.95}  in{+1.22}  delivering{+2.96}  high{+0.17}  quality{+2.02}  total{+0.84}  solutions{+0.62}  for{+0.08}  different{+0.25}  domains{+0.12} ⟦ including{+3.51}⟧  Dairy{+0.18}  Farms{-0.86} ,{+0.85}  e{-0.79} -L{-1.50} earning{+1.80} ,{+0.93}  e{-1.06} -Commerce{+1.43} ,{+0.87}  Media{+0.10}  &{+0.56}"
L05/SV04,positive,9,3.467267896210715,42.114017486572266,fineweb_discovery_0180,58,57, acknowledgment," wrote the modern version of the oath in 1964. His interpretation emphasizes caring, sound treatment, humility, compassion and⟦ acknowledgment⟧ of a patient's humanity. It also mentions the importance of prevention by maintaining good health.\nMost Western medical students say an oath"," His{-0.70}  interpretation{+1.97}  emphasizes{+2.64}  caring{+2.05} ,{+1.20}  sound{-0.05}  treatment{+0.60} ,{+0.88}  humility{+1.74} ,{+1.00}  compassion{+1.02}  and{+1.17} ⟦ acknowledgment{+3.47}⟧  of{+1.50}  a{+0.90}  patient's{+1.42}  humanity{+1.49} .{+0.08}  It{-0.06}  also{+0.94}  mentions{+2.04}  the{+1.20}  importance{+1.74}  of{+1.21}  prevention{+2.05}"
